1.0,0.96999999999999997,0.93999999999999995,0.91000000000000003,0.88,0.84999999999999998,0.81999999999999995,0.78999999999999992,0.76000000000000001,0.72999999999999998,0.69999999999999996
0.0,-0.24989534545121092,-0.53631573595688509,-0.8889456024648773,-1.3516330380887061,-1.9933783088638526,-2.9284269104006126,-4.3547198504255098,-6.6308686044042409,-10.437827053172784,-17.136842836010864
0.0001,0.02011666587486188,0.042437059547683606,0.068494904297884532,0.10016119342489251,0.13990860228384716,0.19097278644435822,0.2574065593010213,0.34380823893672408,0.45476095977122299,0.59868041950280948
1.0,0.96999999999999997,0.93999999999999995,0.91000000000000003,0.88,0.84999999999999998,0.81999999999999995,0.78999999999999992,0.76000000000000001,0.72999999999999998,0.69999999999999996
0.0,-0.11748610392743723,-0.25253932162631548,-0.41972683123024318,-0.64075515151876172,-0.95015797951857528,-1.4058432335342095,-2.1096002337334849,-3.2489011534757251,-5.186512983477944,-8.6635801171265108
0.0001,0.011644275000212003,0.024462214616735863,0.039294782131269648,0.05706503984971846,0.078893140696763245,0.10601390589442096,0.13940065066113549,0.17861461836129444,0.21902225871280767,0.24956457702837853
1.0,0.96999999999999997,0.93999999999999995,0.91000000000000003,0.88,0.84999999999999998,0.81999999999999995,0.78999999999999992,0.76000000000000001,0.72999999999999998,0.69999999999999996
0.0,-0.091535249401633129,-0.19699096117052192,-0.32805330349079875,-0.50217595386559943,-0.7471863783992061,-1.1098136563067122,-1.6722180375641911,-2.5855133869234943,-4.1410848473581234,-6.9304658013871876
0.0001,0.0054948999999999944,0.011592799999999997,0.018923599999999995,0.028288100000000021,0.041004000000000054,0.059410999999999894,0.087976000000000068,0.13580800000000015,0.22260869999999988,0.39333569999999995
1.0,0.96999999999999997,0.93999999999999995,0.91000000000000003,0.88,0.84999999999999998,0.81999999999999995,0.78999999999999992,0.76000000000000001,0.72999999999999998,0.69999999999999996
0.0,-0.076726121258603272,-0.16444761872675903,-0.27206259102813596,-0.41292507300598286,-0.60850536160399438,-0.89531919690553619,-1.3387288327418587,-2.0618603949317511,-3.3095596976589698,-5.5984992611131261
0.0001,0.0062646848625872832,0.013217373620123884,0.021741428491296465,0.033490255036773789,0.051934296974621277,0.084025374417353152,0.14332077446029756,0.2567993071107868,0.48103387223275473,0.94222664256206845
